G41	G82	0.307826821165389
G69	G72	0.307690548761671
G72	G69	0.307690548761671
G24	G46	0.306709088449425
G46	G24	0.306709088449425
G61	G54	0.306256174867696
G54	G61	0.306256174867696
G56	G78	0.306083710001797
G78	G56	0.306083710001797
G49	G63	0.305413560393684
G63	G49	0.305413560393684
G17	G30	0.303467563413189
G30	G17	0.303467563413189
G56	G27	0.3030057923425
G27	G56	0.3030057923425
G74	G97	0.302992909051508
G97	G74	0.302992909051508
G17	G36	0.302283999031575
G36	G17	0.302283999031575
G74	G38	0.301824461284622
G38	G74	0.301824461284622
G28	G88	0.300474869632257
G88	G28	0.300474869632257
G44	G77	0.300314155381778
G77	G44	0.300314155381778
G6	G38	0.299953025557185
G38	G6	0.299953025557185
G98	G95	0.298266459474422
G95	G98	0.298266459474422
G36	G52	0.298211294729577
G52	G36	0.298211294729577
G65	G24	0.296421392237473
G24	G65	0.296421392237473
G74	G36	0.296188658682461
G36	G74	0.296188658682461
G72	G16	0.296177714070713
G16	G72	0.296177714070713
G75	G4	0.296036896224361
G4	G75	0.296036896224361
G63	G61	0.295671413318363
G61	G63	0.295671413318363
G25	G83	0.295486781245666
G83	G25	0.295486781245666
G18	G12	0.294445414844773
G12	G18	0.294445414844773
G14	G28	0.293825083510228
G28	G14	0.293825083510228
G82	G70	0.292647322461687
G70	G82	0.292647322461687
G74	G80	0.290913438776233
G80	G74	0.290913438776233
G30	G94	0.289897770834142
G94	G30	0.289897770834142
G96	G63	0.289766155775481
G63	G96	0.289766155775481
G73	G28	0.289286499251314
G28	G73	0.289286499251314
G4	G30	0.288691375191557
G30	G4	0.288691375191557
G17	G23	0.288615552012365
G23	G17	0.288615552012365
G17	G97	0.287504504180529
G97	G17	0.287504504180529
G71	G75	0.287284718627372
G75	G71	0.287284718627372
G79	G4	0.287264477433463
G4	G79	0.287264477433463
G70	G88	0.286463246851856
G88	G70	0.286463246851856
G22	G81	0.286065279291667
G81	G22	0.286065279291667
G96	G23	0.285370075618373
G23	G96	0.285370075618373
G38	G100	0.284679512476212
G100	G38	0.284679512476212
G11	G37	0.284100006891104
G37	G11	0.284100006891104
G83	G1	0.28300291693812
G1	G83	0.28300291693812
G96	G67	0.282522328256742
G67	G96	0.282522328256742
G1	G65	0.282229817558667
G65	G1	0.282229817558667
G25	G23	0.28177328464531
G23	G25	0.28177328464531
G100	G29	0.278627107815341
G29	G100	0.278627107815341
G24	G26	0.278015167784112
G26	G24	0.278015167784112
G76	G21	0.277928648089594
G21	G76	0.277928648089594
G68	G30	0.27706588929049
G30	G68	0.27706588929049
G29	G73	0.276946322365221
G73	G29	0.276946322365221
G69	G12	0.276613143377311
G12	G69	0.276613143377311
G7	G4	0.276439398508258
G4	G7	0.276439398508258
G98	G76	0.276255235469949
G76	G98	0.276255235469949
G8	G12	0.275466285259059
G12	G8	0.275466285259059
G90	G74	0.275244264954339
G74	G90	0.275244264954339
G35	G87	0.275003630137195
G87	G35	0.275003630137195
G24	G71	0.275000110835099
G71	G24	0.275000110835099
G17	G42	0.274442243260103
G42	G17	0.274442243260103
G81	G42	0.274244817085741
G42	G81	0.274244817085741
G27	G96	0.27417504932374
G96	G27	0.27417504932374
G89	G62	0.272251056522612
G62	G89	0.272251056522612
G77	G11	0.271501501485171
G11	G77	0.271501501485171
G66	G94	0.271200594727533
G94	G66	0.271200594727533
G75	G10	0.27076248224704
G10	G75	0.27076248224704
G85	G84	0.270622777480821
G84	G85	0.270622777480821
G95	G71	0.268516423393632
G71	G95	0.268516423393632
G29	G40	0.268502314191614
G40	G29	0.268502314191614
G61	G12	0.268457701018181
G12	G61	0.268457701018181
G83	G26	0.268408769832978
G26	G83	0.268408769832978
G1	G33	0.268311062190526
G33	G1	0.268311062190526
G55	G98	0.26783149931301
G98	G55	0.26783149931301
G84	G7	0.267776127818963
G7	G84	0.267776127818963
G31	G90	0.267594665319044
G90	G31	0.267594665319044
G78	G52	0.267308478528565
G52	G78	0.267308478528565
G75	G24	0.267216563847375
G24	G75	0.267216563847375
G90	G68	0.266446919303928
G68	G90	0.266446919303928
G83	G72	0.266101914456846
G72	G83	0.266101914456846
G72	G80	0.265827582752253
G80	G72	0.265827582752253
G85	G75	0.265523336770573
G75	G85	0.265523336770573
G50	G83	0.264719209028283
G83	G50	0.264719209028283
G56	G16	0.264125166831574
G16	G56	0.264125166831574
G47	G92	0.263395927794159
G92	G47	0.263395927794159
G84	G43	0.263243322522627
G43	G84	0.263243322522627
G38	G11	0.26294345828156
G11	G38	0.26294345828156
G56	G28	0.262681066500279
G28	G56	0.262681066500279
G67	G89	0.261795627439638
G89	G67	0.261795627439638
G33	G15	0.260914065315489
G15	G33	0.260914065315489
G31	G86	0.260840227044543
G86	G31	0.260840227044543
G13	G97	0.259748673881893
G97	G13	0.259748673881893
G45	G68	0.257074519644616
G68	G45	0.257074519644616
G20	G26	0.256715874390458
G26	G20	0.256715874390458
G83	G47	0.256610337865608
G47	G83	0.256610337865608
G7	G72	0.25614393137001
G72	G7	0.25614393137001
G95	G20	0.256110585464612
G20	G95	0.256110585464612
G13	G77	0.256062677280359
G77	G13	0.256062677280359
G44	G80	0.255510077418204
G80	G44	0.255510077418204
G88	G57	0.255448044514746
G57	G88	0.255448044514746
G33	G67	0.255317299043547
G67	G33	0.255317299043547
G15	G40	0.254994387657744
G40	G15	0.254994387657744
G95	G48	0.254734985306861
G48	G95	0.254734985306861
G1	G14	0.253911581689053
G14	G1	0.253911581689053
G32	G57	0.253797859122409
G57	G32	0.253797859122409
G31	G15	0.252311787593498
G15	G31	0.252311787593498
G84	G10	0.252010167974393
G10	G84	0.252010167974393
G21	G75	0.251562511108351
G75	G21	0.251562511108351
G91	G56	0.250495135418838
G56	G91	0.250495135418838
G12	G5	0.250112672002985
G5	G12	0.250112672002985
G28	G85	0.249044129062891
G85	G28	0.249044129062891
G57	G22	0.248275288594451
G22	G57	0.248275288594451
G42	G5	0.248232749386223
G5	G42	0.248232749386223
G15	G41	0.248066364150008
G41	G15	0.248066364150008
G90	G17	0.247848051367622
G17	G90	0.247848051367622
G91	G31	0.245858473803628
G31	G91	0.245858473803628
G46	G9	0.245834006573392
G9	G46	0.245834006573392
G49	G61	0.245361148443345
G61	G49	0.245361148443345
G41	G92	0.244808505058478
G92	G41	0.244808505058478
G43	G94	0.244797602665102
G94	G43	0.244797602665102
G19	G75	0.243756372300423
G75	G19	0.243756372300423
G42	G14	0.243598754276536
G14	G42	0.243598754276536
G49	G71	0.242934420516863
G71	G49	0.242934420516863
G7	G45	0.242439333800744
G45	G7	0.242439333800744
G30	G23	0.242140431918603
G23	G30	0.242140431918603
G55	G23	0.240930627881413
G23	G55	0.240930627881413
G45	G43	0.240387796412114
G43	G45	0.240387796412114
G37	G64	0.240275713956881
G64	G37	0.240275713956881
G100	G61	0.239385294216419
G61	G100	0.239385294216419
G29	G59	0.239194486224677
G59	G29	0.239194486224677
G65	G79	0.239161271002522
G79	G65	0.239161271002522
G50	G43	0.238844854103652
G43	G50	0.238844854103652
G49	G37	0.236623723860303
G37	G49	0.236623723860303
G4	G23	0.236599007589304
G23	G4	0.236599007589304
G4	G14	0.235668789117095
G14	G4	0.235668789117095
G78	G69	0.235239782115982
G69	G78	0.235239782115982
G26	G6	0.233989513918047
G6	G26	0.233989513918047
G3	G61	0.233947879915558
G61	G3	0.233947879915558
G89	G35	0.233532999763455
G35	G89	0.233532999763455
G72	G17	0.233056945471019
G17	G72	0.233056945471019
G70	G49	0.232479600334242
G49	G70	0.232479600334242
G13	G82	0.231844972657279
G82	G13	0.231844972657279
G25	G95	0.231502343452002
G95	G25	0.231502343452002
G22	G34	0.231383808925189
G34	G22	0.231383808925189
G83	G14	0.229014191391873
G14	G83	0.229014191391873
G96	G100	0.227445280347335
G100	G96	0.227445280347335
G48	G92	0.227325830632268
G92	G48	0.227325830632268
G67	G25	0.226870049058019
G25	G67	0.226870049058019
G33	G2	0.22671591718507
G2	G33	0.22671591718507
G65	G57	0.226074146228231
G57	G65	0.226074146228231
G56	G82	0.225842718781063
G82	G56	0.225842718781063
G69	G10	0.225485066312813
G10	G69	0.225485066312813
G91	G57	0.224989986917801
G57	G91	0.224989986917801
G60	G30	0.224562417897618
G30	G60	0.224562417897618
G24	G39	0.224205424065391
G39	G24	0.224205424065391
G52	G31	0.223498281655065
G31	G52	0.223498281655065
G84	G71	0.22328153818909
G71	G84	0.22328153818909
G24	G53	0.222915167489432
G53	G24	0.222915167489432
G73	G78	0.222014491059684
G78	G73	0.222014491059684
G74	G60	0.221133267885532
G60	G74	0.221133267885532
G16	G23	0.220794476714604
G23	G16	0.220794476714604
G83	G56	0.220433831807511
G56	G83	0.220433831807511
G66	G87	0.220011878099282
G87	G66	0.220011878099282
G24	G35	0.219007151611647
G35	G24	0.219007151611647
G28	G44	0.218252392255233
G44	G28	0.218252392255233
G64	G59	0.218143845498207
G59	G64	0.218143845498207
G8	G86	0.216932154597546
G86	G8	0.216932154597546
G1	G71	0.216162471067575
G71	G1	0.216162471067575
G27	G24	0.215760098929528
G24	G27	0.215760098929528
G66	G49	0.214486647871102
G49	G66	0.214486647871102
G43	G86	0.214230472575722
G86	G43	0.214230472575722
G54	G83	0.214214723277407
G83	G54	0.214214723277407
G6	G69	0.214083934289348
G69	G6	0.214083934289348
G1	G100	0.21392541830654
G100	G1	0.21392541830654
G83	G69	0.213867460216316
G69	G83	0.213867460216316
G98	G10	0.213541161347882
G10	G98	0.213541161347882
G5	G32	0.213358144687288
G32	G5	0.213358144687288
G21	G43	0.213265977944514
G43	G21	0.213265977944514
G76	G74	0.212620020228404
G74	G76	0.212620020228404
G30	G20	0.211369527498208
G20	G30	0.211369527498208
G31	G36	0.210608976802807
G36	G31	0.210608976802807
G55	G50	0.210559353858894
G50	G55	0.210559353858894
G59	G36	0.210517089402843
G36	G59	0.210517089402843
G11	G14	0.209587733141988
G14	G11	0.209587733141988
G24	G18	0.209186618182904
G18	G24	0.209186618182904
G51	G36	0.208879024518843
G36	G51	0.208879024518843
G61	G19	0.20807059515531
G19	G61	0.20807059515531
G27	G28	0.208027402534211
G28	G27	0.208027402534211
G81	G26	0.208014699254995
G26	G81	0.208014699254995
G16	G97	0.207163317293308
G97	G16	0.207163317293308
G39	G53	0.206655892484485
G53	G39	0.206655892484485
G14	G44	0.205957361293544
G44	G14	0.205957361293544
G43	G51	0.205901516980017
G51	G43	0.205901516980017
G60	G11	0.205749256558156
G11	G60	0.205749256558156
G41	G30	0.205436679459219
G30	G41	0.205436679459219
G5	G33	0.204978591990495
G33	G5	0.204978591990495
G83	G30	0.204383130179636
G30	G83	0.204383130179636
G48	G94	0.204237027972233
G94	G48	0.204237027972233
G66	G88	0.203433217643997
G88	G66	0.203433217643997
G44	G8	0.203305476079994
G8	G44	0.203305476079994
G71	G73	0.203121035584796
G73	G71	0.203121035584796
G43	G2	0.202992856422852
G2	G43	0.202992856422852
G100	G77	0.202714756551576
G77	G100	0.202714756551576
G70	G23	0.202498813185849
G23	G70	0.202498813185849
G18	G9	0.202466651041902
G9	G18	0.202466651041902
G34	G95	0.201632119858752
G95	G34	0.201632119858752
G20	G94	0.200744825373637
G94	G20	0.200744825373637
G89	G48	0.200743541720854
G48	G89	0.200743541720854
G44	G21	0.199746290477771
G21	G44	0.199746290477771
G73	G36	0.198517490579252
G36	G73	0.198517490579252
G68	G21	0.197939867537904
G21	G68	0.197939867537904
G57	G19	0.197546134442727
G19	G57	0.197546134442727
G8	G77	0.196915149613714
G77	G8	0.196915149613714
G69	G41	0.195341607662541
G41	G69	0.195341607662541
G83	G6	0.192680383107
G6	G83	0.192680383107
G25	G77	0.191649146809173
G77	G25	0.191649146809173
G70	G5	0.191637602719623
G5	G70	0.191637602719623
G95	G90	0.190981708616199
G90	G95	0.190981708616199
G23	G43	0.190952589722659
G43	G23	0.190952589722659
G60	G87	0.190298852493339
G87	G60	0.190298852493339
G28	G87	0.189928809770125
G87	G28	0.189928809770125
G56	G68	0.189836109979882
G68	G56	0.189836109979882
G27	G92	0.189766147206316
G92	G27	0.189766147206316
G24	G1	0.189603611090779
G1	G24	0.189603611090779
G16	G10	0.188907631775853
G10	G16	0.188907631775853
G51	G78	0.188881597831132
G78	G51	0.188881597831132
G8	G53	0.188449243134472
G53	G8	0.188449243134472
G81	G39	0.188232658502468
G39	G81	0.188232658502468
G43	G10	0.187718451315196
G10	G43	0.187718451315196
G78	G85	0.187215913261537
G85	G78	0.187215913261537
G54	G58	0.187177359474241
G58	G54	0.187177359474241
G92	G68	0.186811912578419
G68	G92	0.186811912578419
G12	G13	0.186617127518471
G13	G12	0.186617127518471
G9	G92	0.186462431242161
G92	G9	0.186462431242161
G74	G73	0.186456967445134
G73	G74	0.186456967445134
G51	G99	0.185857605423107
G99	G51	0.185857605423107
G73	G95	0.185243247397654
G95	G73	0.185243247397654
G30	G40	0.185043469888813
G40	G30	0.185043469888813
G75	G72	0.184423049731862
G72	G75	0.184423049731862
G51	G9	0.183415176018165
G9	G51	0.183415176018165
G8	G4	0.183101150383366
G4	G8	0.183101150383366
G36	G84	0.182773252449779
G84	G36	0.182773252449779
G87	G83	0.182499854510741
G83	G87	0.182499854510741
G32	G56	0.182470221568734
G56	G32	0.182470221568734
G46	G38	0.182415397854721
G38	G46	0.182415397854721
G89	G13	0.182237697209825
G13	G89	0.182237697209825
G3	G19	0.181712098811973
G19	G3	0.181712098811973
G96	G6	0.181688454994177
G6	G96	0.181688454994177
G82	G23	0.181450783710111
G23	G82	0.181450783710111
G69	G59	0.181221040269721
G59	G69	0.181221040269721
G96	G15	0.181115914666417
G15	G96	0.181115914666417
G82	G81	0.181100224914858
G81	G82	0.181100224914858
G47	G95	0.180495555812632
G95	G47	0.180495555812632
G51	G17	0.180404100760172
G17	G51	0.180404100760172
G37	G47	0.180281156983838
G47	G37	0.180281156983838
G51	G15	0.179798974752172
G15	G51	0.179798974752172
G83	G27	0.179539912998588
G27	G83	0.179539912998588
G89	G30	0.179104654087033
G30	G89	0.179104654087033
G42	G54	0.179009217301377
G54	G42	0.179009217301377
G24	G43	0.178206897473617
G43	G24	0.178206897473617
G77	G56	0.177565969777906
G56	G77	0.177565969777906
G11	G25	0.17701767371643
G25	G11	0.17701767371643
G65	G16	0.175295365730983
G16	G65	0.175295365730983
G92	G74	0.175283417982942
G74	G92	0.175283417982942
G39	G45	0.175112754074867
G45	G39	0.175112754074867
G76	G20	0.17497580618309
G20	G76	0.17497580618309
G54	G90	0.174505704653649
G90	G54	0.174505704653649
G72	G78	0.174323220694641
G78	G72	0.174323220694641
G98	G97	0.174314366844762
G97	G98	0.174314366844762
G48	G57	0.174164408888763
G57	G48	0.174164408888763
G22	G53	0.174148230942273
G53	G22	0.174148230942273
G11	G31	0.173989705918512
G31	G11	0.173989705918512
G19	G48	0.17395556480928
G48	G19	0.17395556480928
G61	G1	0.173855320991111
G1	G61	0.173855320991111
G100	G93	0.17372540877095
G93	G100	0.17372540877095
G26	G17	0.173359207148153
G17	G26	0.173359207148153
G11	G79	0.173112015663478
G79	G11	0.173112015663478
G84	G13	0.172659117828486
G13	G84	0.172659117828486
G41	G50	0.172653056300999
G50	G41	0.172653056300999
G26	G78	0.171948903711729
G78	G26	0.171948903711729
G72	G18	0.171778134800929
G18	G72	0.171778134800929
G6	G74	0.17005294447023
G74	G6	0.17005294447023
G29	G55	0.169232709777713
G55	G29	0.169232709777713
G57	G23	0.168122288336944
G23	G57	0.168122288336944
G13	G16	0.168090263337373
G16	G13	0.168090263337373
G97	G35	0.168077277981471
G35	G97	0.168077277981471
G95	G89	0.167236579428497
G89	G95	0.167236579428497
G93	G32	0.166881801044844
G32	G93	0.166881801044844
G7	G82	0.166746425632079
G82	G7	0.166746425632079
G19	G34	0.166624806384093
G34	G19	0.166624806384093
G6	G63	0.166617690177718
G63	G6	0.166617690177718
G27	G12	0.16647414116905
G12	G27	0.16647414116905
G4	G19	0.166195123699398
G19	G4	0.166195123699398
G2	G7	0.165856803011358
G7	G2	0.165856803011358
G60	G63	0.165726806873106
G63	G60	0.165726806873106
G95	G35	0.165657328810029
G35	G95	0.165657328810029
G39	G40	0.165194666311515
G40	G39	0.165194666311515
G61	G47	0.165100524002378
G47	G61	0.165100524002378
G64	G32	0.164511703621542
G32	G64	0.164511703621542
G73	G82	0.164352809662888
G82	G73	0.164352809662888
G17	G62	0.164284231648487
G62	G17	0.164284231648487
G32	G54	0.163387822153507
G54	G32	0.163387822153507
G89	G82	0.162040008445085
G82	G89	0.162040008445085
G81	G15	0.161946220280654
G15	G81	0.161946220280654
G17	G92	0.161915799077276
G92	G17	0.161915799077276
G26	G73	0.161617464908637
G73	G26	0.161617464908637
G13	G2	0.160178351512655
G2	G13	0.160178351512655
G67	G29	0.158961938601029
G29	G67	0.158961938601029
G13	G8	0.157476635645618
G8	G13	0.157476635645618
G37	G60	0.157213278814028
G60	G37	0.157213278814028
G31	G37	0.156515417593558
G37	G31	0.156515417593558
G1	G90	0.156157491067389
G90	G1	0.156157491067389
G90	G70	0.153547139421199
G70	G90	0.153547139421199
G37	G14	0.15347525786467
G14	G37	0.15347525786467
G56	G89	0.153457374550931
G89	G56	0.153457374550931
G20	G69	0.153004849685643
G69	G20	0.153004849685643
G1	G98	0.152878873675793
G98	G1	0.152878873675793
G10	G34	0.151106103730713
G34	G10	0.151106103730713
G7	G15	0.14950658284439
G15	G7	0.14950658284439
G78	G68	0.149293159970754
G68	G78	0.149293159970754
G34	G14	0.148368799882467
G14	G34	0.148368799882467
G78	G19	0.147612325527302
G19	G78	0.147612325527302
G100	G82	0.147562524507355
G82	G100	0.147562524507355
G20	G44	0.146250619444131
G44	G20	0.146250619444131
G40	G6	0.145915105365313
G6	G40	0.145915105365313
G33	G53	0.145887163108035
G53	G33	0.145887163108035
G72	G68	0.145389422603592
G68	G72	0.145389422603592
G99	G80	0.144940962326926
G80	G99	0.144940962326926
G23	G60	0.14458413271112
G60	G23	0.14458413271112
G29	G78	0.143846008293831
G78	G29	0.143846008293831
G32	G59	0.143833692386196
G59	G32	0.143833692386196
G27	G2	0.143604424007433
G2	G27	0.143604424007433
G73	G81	0.142169826268368
G81	G73	0.142169826268368
G72	G10	0.141343063151315
G10	G72	0.141343063151315
G69	G7	0.14055244944793
G7	G69	0.14055244944793
G54	G73	0.140477780056084
G73	G54	0.140477780056084
G4	G35	0.140100677135668
G35	G4	0.140100677135668
G43	G28	0.140040696538998
G28	G43	0.140040696538998
G33	G37	0.139988902164538
G37	G33	0.139988902164538
G86	G25	0.139855639324857
G25	G86	0.139855639324857
G54	G44	0.139198936745248
G44	G54	0.139198936745248
G23	G2	0.138427742783992
G2	G23	0.138427742783992
G31	G38	0.137889439325873
G38	G31	0.137889439325873
G71	G87	0.137871365735306
G87	G71	0.137871365735306
G3	G9	0.13729861887381
G9	G3	0.13729861887381
G94	G25	0.137248229291021
G25	G94	0.137248229291021
G10	G76	0.137131450499014
G76	G10	0.137131450499014
G26	G14	0.136517868563533
G14	G26	0.136517868563533
G1	G81	0.135814526628664
G81	G1	0.135814526628664
G74	G94	0.135569297704367
G94	G74	0.135569297704367
G19	G5	0.135525284787381
G5	G19	0.135525284787381
G12	G78	0.135421796470438
G78	G12	0.135421796470438
G98	G84	0.134555911513139
G84	G98	0.134555911513139
G49	G26	0.13443291941284
G26	G49	0.13443291941284
G3	G52	0.134407493372843
G52	G3	0.134407493372843
G86	G10	0.134334176159297
G10	G86	0.134334176159297
G71	G56	0.134209549097026
G56	G71	0.134209549097026
G20	G11	0.13410589445443
G11	G20	0.13410589445443
G41	G67	0.134096041479594
G67	G41	0.134096041479594
G24	G96	0.134021408519589
G96	G24	0.134021408519589
G32	G20	0.133532629026672
G20	G32	0.133532629026672
G28	G77	0.133268531646308
G77	G28	0.133268531646308
G65	G10	0.132648604398279
G10	G65	0.132648604398279
G15	G75	0.13226433672169
G75	G15	0.13226433672169
G6	G68	0.132178723546126
G68	G6	0.132178723546126
G41	G56	0.132059087367607
G56	G41	0.132059087367607
G99	G17	0.131507103786604
G17	G99	0.131507103786604
G55	G54	0.131154033610934
G54	G55	0.131154033610934
G21	G37	0.131099792776957
G37	G21	0.131099792776957
G21	G59	0.130863982339106
G59	G21	0.130863982339106
G12	G41	0.130807139687947
G41	G12	0.130807139687947
G19	G77	0.130553504312405
G77	G19	0.130553504312405
G67	G28	0.128882413859952
G28	G67	0.128882413859952
G23	G69	0.128499968431229
G69	G23	0.128499968431229
G34	G50	0.127988189781235
G50	G34	0.127988189781235
G5	G92	0.127691609366534
G92	G5	0.127691609366534
G20	G86	0.127550557140314
G86	G20	0.127550557140314
G47	G8	0.126968741680371
G8	G47	0.126968741680371
G40	G94	0.125866083916999
G94	G40	0.125866083916999
G91	G95	0.124111869477073
G95	G91	0.124111869477073
G100	G21	0.123575351231616
G21	G100	0.123575351231616
G100	G85	0.122762523800286
G85	G100	0.122762523800286
G81	G84	0.121358010956588
G84	G81	0.121358010956588
G61	G88	0.121340887648549
G88	G61	0.121340887648549
G44	G66	0.120834553789947
G66	G44	0.120834553789947
G21	G12	0.120626718079847
G12	G21	0.120626718079847
G28	G60	0.11934204304659
G60	G28	0.11934204304659
G63	G9	0.118644492018921
G9	G63	0.118644492018921
G70	G95	0.118599450898588
G95	G70	0.118599450898588
G77	G35	0.117801758975241
G35	G77	0.117801758975241
G97	G32	0.117563351850578
G32	G97	0.117563351850578
G19	G11	0.117478782077412
G11	G19	0.117478782077412
G52	G95	0.117375560883341
G95	G52	0.117375560883341
G50	G25	0.117139258963619
G25	G50	0.117139258963619
G48	G44	0.116097099850681
G44	G48	0.116097099850681
G59	G100	0.115857379655925
G100	G59	0.115857379655925
G38	G27	0.115536956944941
G27	G38	0.115536956944941
G67	G59	0.114900302027501
G59	G67	0.114900302027501
G31	G9	0.114882456599254
G9	G31	0.114882456599254
G9	G75	0.114826982823261
G75	G9	0.114826982823261
G54	G21	0.112141933509788
G21	G54	0.112141933509788
G79	G67	0.112110103568572
G67	G79	0.112110103568572
G34	G93	0.111619684257719
G93	G34	0.111619684257719
G19	G46	0.111519668488321
G46	G19	0.111519668488321
G36	G20	0.111011531694442
G20	G36	0.111011531694442
G37	G15	0.110890298085813
G15	G37	0.110890298085813
G79	G91	0.110581067701046
G91	G79	0.110581067701046
G63	G70	0.110404535847351
G70	G63	0.110404535847351
G44	G3	0.110345524879898
G3	G44	0.110345524879898
G70	G48	0.109790098406016
G48	G70	0.109790098406016
G26	G4	0.107692914705142
G4	G26	0.107692914705142
G1	G80	0.107579028924699
G80	G1	0.107579028924699
G92	G1	0.107375937545498
G1	G92	0.107375937545498
G85	G88	0.107247847111186
G88	G85	0.107247847111186
G82	G95	0.107157217082805
G95	G82	0.107157217082805
G7	G13	0.106542403957929
G13	G7	0.106542403957929
G25	G57	0.105428861426388
G57	G25	0.105428861426388
G92	G10	0.104760469460869
G10	G92	0.104760469460869
G88	G51	0.103116967881718
G51	G88	0.103116967881718
G44	G57	0.102643943358806
G57	G44	0.102643943358806
G86	G96	0.101831869978622
G96	G86	0.101831869978622
G98	G70	0.10069050227491
G70	G98	0.10069050227491
G90	G77	0.100680461585489
G77	G90	0.100680461585489
G5	G23	0.100550441758813
G23	G5	0.100550441758813
G92	G23	0.100372011775308
G23	G92	0.100372011775308
G9	G69	0.100350456456497
G69	G9	0.100350456456497
G22	G79	0.0999377624832516
G79	G22	0.0999377624832516
G100	G72	0.0997640019775788
G72	G100	0.0997640019775788
G2	G81	0.0986775217612032
G81	G2	0.0986775217612032
G9	G16	0.0956669770617263
G16	G9	0.0956669770617263
G6	G60	0.0954360050075028
G60	G6	0.0954360050075028
G47	G41	0.0951125826252852
G41	G47	0.0951125826252852
G28	G52	0.0942106834438671
G52	G28	0.0942106834438671
G22	G61	0.0941491105868552
G61	G22	0.0941491105868552
G48	G1	0.093506644133263
G1	G48	0.093506644133263
G100	G44	0.0933988604546691
G44	G100	0.0933988604546691
G41	G25	0.0930554108722021
G25	G41	0.0930554108722021
G15	G95	0.0918846844779832
G95	G15	0.0918846844779832
G93	G84	0.0918537477877489
G84	G93	0.0918537477877489
G40	G8	0.091248205702196
G8	G40	0.091248205702196
G38	G86	0.0905916113310072
G86	G38	0.0905916113310072
G33	G11	0.0905489569554494
G11	G33	0.0905489569554494
G49	G86	0.089590479618381
G86	G49	0.089590479618381
G69	G50	0.0883530984530957
G50	G69	0.0883530984530957
G9	G83	0.0879339792676736
G83	G9	0.0879339792676736
G49	G3	0.0879313759159785
G3	G49	0.0879313759159785
G9	G94	0.0876011553243483
G94	G9	0.0876011553243483
G25	G96	0.0869268814865304
G96	G25	0.0869268814865304
G61	G23	0.0863539627549258
G23	G61	0.0863539627549258
G79	G3	0.0863147985524187
G3	G79	0.0863147985524187
G65	G5	0.0857246596136085
G5	G65	0.0857246596136085
G92	G78	0.085706784478153
G78	G92	0.085706784478153
G68	G77	0.0846118039290689
G77	G68	0.0846118039290689
G18	G91	0.0839432024108992
G91	G18	0.0839432024108992
G40	G37	0.0836818230361595
G37	G40	0.0836818230361595
G100	G52	0.0826423173021413
G52	G100	0.0826423173021413
G36	G29	0.0819210773952199
G29	G36	0.0819210773952199
G60	G90	0.0815553373802901
G90	G60	0.0815553373802901
G47	G20	0.0802567616658409
G20	G47	0.0802567616658409
G77	G47	0.0794568867007902
G47	G77	0.0794568867007902
G20	G88	0.0793308318429677
G88	G20	0.0793308318429677
G31	G87	0.0786362896015831
G87	G31	0.0786362896015831
G83	G59	0.0777202759891982
G59	G83	0.0777202759891982
G73	G60	0.0771623584902622
G60	G73	0.0771623584902622
G76	G27	0.0768433484427741
G27	G76	0.0768433484427741
G86	G9	0.0765654333322286
G9	G86	0.0765654333322286
G10	G5	0.0753903225546588
G5	G10	0.0753903225546588
G93	G88	0.0751259751077642
G88	G93	0.0751259751077642
G66	G69	0.074732747791709
G69	G66	0.074732747791709
G93	G41	0.074487041904809
G41	G93	0.074487041904809
G100	G79	0.0743196969980965
G79	G100	0.0743196969980965
G90	G82	0.0741382496387389
G82	G90	0.0741382496387389
G66	G89	0.0735627410310785
G89	G66	0.0735627410310785
G14	G19	0.0733211013236973
G19	G14	0.0733211013236973
G28	G47	0.0732727274122822
G47	G28	0.0732727274122822
G96	G20	0.0731991569696195
G20	G96	0.0731991569696195
G76	G28	0.0727439815555129
G28	G76	0.0727439815555129
G78	G59	0.071105872253421
G59	G78	0.071105872253421
G38	G94	0.0710030858348947
G94	G38	0.0710030858348947
G52	G57	0.0708125582339093
G57	G52	0.0708125582339093
G65	G13	0.0704706413572332
G13	G65	0.0704706413572332
G16	G57	0.0701121387274666
G57	G16	0.0701121387274666
G97	G45	0.0698235553669759
G45	G97	0.0698235553669759
G17	G76	0.0695463822570565
G76	G17	0.0695463822570565
G95	G80	0.0687895957325322
G80	G95	0.0687895957325322
G75	G2	0.068534772231729
G2	G75	0.068534772231729
G61	G17	0.0681844287098129
G17	G61	0.0681844287098129
G29	G65	0.0677444932221484
G65	G29	0.0677444932221484
G19	G26	0.0672761475291558
G26	G19	0.0672761475291558
G82	G47	0.0672250611634324
G47	G82	0.0672250611634324
G54	G57	0.0661432264507354
G57	G54	0.0661432264507354
G16	G77	0.065879827829639
G77	G16	0.065879827829639
G44	G19	0.0653100614241285
G19	G44	0.0653100614241285
G9	G79	0.064190320271176
G79	G9	0.064190320271176
G73	G94	0.0630571882450434
G94	G73	0.0630571882450434
G50	G22	0.0620560292103273
G22	G50	0.0620560292103273
G50	G7	0.0618095592134819
G7	G50	0.0618095592134819
G87	G11	0.0618047282072746
G11	G87	0.0618047282072746
G89	G31	0.0607760545173443
G31	G89	0.0607760545173443
G25	G7	0.0605636025587954
G7	G25	0.0605636025587954
G22	G77	0.0600447611425043
